stock_code,stock_name
073726,晶心科凱基38購01
073727,志超凱基37購01
073728,台汽電凱基37購01
073729,高力凱基37購04
07372T,日月光凱基39售04
073730,台灣50富邦39購05
073731,台灣50富邦3B購02
073732,滬深2X富邦3A購01
073733,士電富邦37購01
073734,華城富邦38購02
073735,勤美富邦3B購01
073736,聯電富邦37購01
073737,旺宏富邦41購01
073738,華邦電富邦39購01
073739,華邦電富邦3A購01
07373T,和碩凱基39售02
073740,宏碁富邦39購02
073741,金像電富邦3C購01
073742,瑞昱富邦37購02
073743,南亞科富邦38購01
073744,偉詮電富邦38購01
073745,聯發科富邦37購01
073746,聯發科富邦39購07
073747,大立光富邦41購01
073748,奇鋐富邦39購01
073749,TPK富邦3B購01
07374T,瑞儀凱基39售03
073750,神達富邦3B購01
073751,材料富邦38購01
073752,嘉聯益富邦3B購01
073754,矽力富邦37購02
073755,T50反1元富44購01
073756,群高息元富3A購01
073757,群高息元富3A購02
073758,華城元富37購02
073759,聯電元富3A購01
07375T,臺股指凱基39售33
073760,聯電元富3A購02
073761,鴻海元富37購03
073762,旺宏元富37購02
073763,旺宏元富37購03
073764,華碩元富37購03
073765,華碩元富3A購03
073766,偉詮電元富41購01
073767,聯發科元富47購01
073768,長榮元富37購05
073769,大立光元富37購01
07376T,臺股指凱基3A售64
073770,大立光元富37購02
073771,敦泰元富37購04
073772,敦泰元富37購05
073773,神達元富3A購01
073774,神達元富41購01
073775,神達元富47購01
073776,材料元富37購03
073777,材料元富38購02
073778,亞翔元富3A購01
073779,矽力元富37購01
07377T,電子類凱基39售04
073780,矽力元富37購02
073781,緯穎元富37購04
073782,緯穎元富38購05
073783,緯穎元富38購06
073784,力智元富3A購01
073785,AES元富3A購01
073786,高力元富37購01
073787,世紀鋼元富37購03
073788,滬深2X元大37購04
073789,滬深2X元大3A購01
07378T,玉晶光元大39售03
073790,華城元大37購05
073791,華城元大37購06
073792,華城元大37購07
073793,中鴻元大37購02
073794,川湖元大38購03
073795,川湖元大3B購01
073796,川湖元大3C購01
073797,台達電元大37購02
073798,華通元大38購04
073799,仁寶元大37購01
07379T,臺股指元大3A售41
073800,仁寶元大37購02
073801,仁寶元大37購03
073802,精英元大38購01
073803,華邦電元大37購09
073804,華邦電元大37購10
073805,華邦電元大37購11
073806,華邦電元大37購12
073807,華邦電元大39購02
073808,宏碁元大37購08
073809,宏碁元大37購09
07380T,臺股指元大3A售42
073810,宏碁元大37購10
073811,宏碁元大37購11
073812,宏碁元大37購12
073813,英業達元大37購10
073814,英業達元大37購11
073815,華碩元大37購03
073816,華碩元大37購04
073817,華碩元大39購01
073818,技嘉元大37購11
073819,技嘉元大37購12
07381T,臺股指元大3A售43
073820,技嘉元大37購13
073821,微星元大37購07
073822,微星元大37購08
073823,微星元大39購01
073824,建準元大37購03
073825,全新元大37購01
073826,長榮元大37購18
073827,長榮元大37購19
073828,長榮元大37購20
073829,萬海元大37購05
07382T,台灣50群益39售08
073830,萬海元大37購06
073831,萬海元大37購07
073832,慧洋元大38購02
073833,慧洋元大3B購01
073834,欣興元大38購06
073835,緯創元大37購06
073836,緯創元大37購07
073837,緯創元大39購06
073838,京鼎元大37購01
073839,京鼎元大37購02
07383T,台灣50群益39售09
073840,京鼎元大37購03
073841,台耀元大37購02
073842,和碩元大37購02
073843,中磊元大37購01
073844,亞翔元大38購02
073845,緯穎元大37購07
073846,勤誠元大37購05
073847,世紀鋼元大38購02
073848,群高息群益37購01
073849,科技息群益39購01
07384T,中興電群益39售16
07384U,臺股指凱基34售04
073850,科技息群益3B購01
073851,川湖群益37購03
073852,川湖群益37購04
073853,聯電群益3B購02
073854,華通群益39購05
073855,華泰群益37購02
073856,台積電群益37購06
073857,台積電群益41購01
073858,台積電群益41購02
073859,台積電群益41購03
07385T,台積電群益39售26
07385U,臺股指凱基34售05
073860,台積電群益41購04
073861,旺宏群益37購01
073862,華邦電群益3B購02
073863,華邦電群益3B購03
073864,智邦群益37購04
073865,敬鵬群益37購03
073866,英業達群益37購04
073867,英業達群益37購05
073868,南亞科群益3B購02
073869,南亞科群益41購01
07386T,台積電群益39售27
07386U,創意富邦35售01
073870,友達群益37購01
073871,友達群益39購02
073872,聯發科群益37購11
073873,聯發科群益41購03
073874,長榮群益38購07
073875,萬海群益37購02
073876,神基群益37購05
073877,大立光群益37購09
073878,大立光群益3B購05
073879,緯創群益37購12
07387T,日月光群益39售02
073880,緯創群益3A購02
073881,京鼎群益37購01
073882,群創群益38購02
073883,華擎群益39購01
073884,神達群益37購01
073885,神達群益39購01
073886,三福化群益38購01
073887,太極群益37購01
073888,亞翔群益37購03
073889,華孚群益37購01
07388T,台達電永豐3A售03
073890,康舒群益39購01
073891,矽力群益37購05
073892,矽力群益39購01
073893,訊芯群益37購01
073894,威鋒電群益37購03
073895,致新群益37購01
073896,致新群益39購01
073897,富鼎群益39購01
073898,高力群益37購04
073899,臺股指群益3A購07
07389T,可成永豐39售01
073900,臺股指群益3A購08
073901,臺股指群益3A購09
073902,臺股指群益3A購10
073903,臺股指群益3A購11
073904,臺股指群益3A購12
073905,亞力康和37購01
073906,金像電台新37購01
073907,台光電台新37購01
073908,宏達電台新37購01
073909,至上台新37購01
07390T,奇鋐永豐39售04
073910,聯電國泰39購01
073911,台達電國泰39購01
073912,台光電國泰39購01
073913,漢翔國泰39購01
073914,大立光國泰39購01
073915,大立光國泰39購02
073916,昇貿國泰39購01
073917,材料國泰39購01
073918,和碩國泰39購01
073919,晶心科國泰39購01
07391T,台灣50富邦43售03
073920,晶心科國泰39購02
073921,力積電國泰39購01
073922,華通富邦3A購01
073923,宏碁富邦37購04
073924,宏碁富邦37購05
073925,高力富邦37購02
073926,東聯國票38購01
073927,一詮國票38購01
073928,京鼎國票38購01
073929,辛耘國票38購01
07392T,奇鋐富邦3C售02
073930,辛耘國票38購02
073931,亞翔國票38購02
073932,力智國票38購02
073933,喬山永豐38購01
073934,喬山永豐3A購02
073935,正隆永豐38購01
073936,永豐餘永豐39購01
073937,永豐餘永豐39購02
073938,仁寶永豐39購03
073939,廣宇永豐3A購01
07393T,臺股指富邦3A售10
073940,華邦電永豐3C購01
073941,佳世達永豐38購01
073942,佳世達永豐39購01
073943,鴻準永豐38購01
073944,鴻準永豐3A購01
073945,英業達永豐38購04
073946,英業達永豐3A購01
073947,技嘉永豐38購01
073948,敦陽科永豐39購01
073949,健和興永豐3A購01
07394T,群光統一42售04
073950,信邦永豐38購01
073951,緯創永豐39購01
073952,台耀永豐38購01
073953,材料永豐38購02
073954,達興永豐3A購01
073955,達運永豐3A購01
073956,精誠永豐38購01
073957,茂順永豐39購01
073958,潤泰新永豐38購01
073959,材料中信38購02
07395T,神基統一42售04
073960,矽力中信38購03
073961,東元凱基37購01
073962,中興電凱基37購08
073963,中興電凱基38購03
073964,華城凱基37購09
073965,華城凱基38購01
073966,中砂凱基37購02
073967,大成鋼凱基37購01
073968,川湖凱基41購01
073969,聯電凱基39購05
07396T,神達統一42售03
073970,鴻海凱基37購05
073971,仁寶凱基38購03
073972,台積電凱基41購01
073973,台積電凱基41購02
073974,台積電凱基41購03
073975,台積電凱基41購04
073976,華邦電凱基39購01
073977,佳世達凱基37購01
073978,佳世達凱基38購01
073979,佳世達凱基39購02
07397T,材料台新39售04
073980,宏碁凱基37購05
073981,英業達凱基37購11
073982,華碩凱基39購02
073983,技嘉凱基39購08
073984,微星凱基37購04
073985,瑞昱凱基37購04
073986,友達凱基39購01
073987,京元電凱基37購03
073988,聯發科凱基37購14
073989,聯發科凱基38購15
07398T,台積電國泰3B售09
073990,長榮凱基37購14
073991,大立光凱基3B購03
073992,嘉晶凱基39購01
073993,奇鋐凱基37購08
073994,智原凱基37購15
073995,欣興凱基37購10
073996,緯創凱基3C購04
073997,京鼎凱基37購02
073998,敦泰凱基39購04
073999,辛耘凱基39購01
07399T,奇鋐國泰3B售02
074000,神達凱基3B購02
074001,台耀凱基37購03
074002,材料凱基37購12
074003,帆宣凱基38購02
074004,晶心科凱基38購02
074005,緯穎凱基37購10
074006,視陽凱基37購01
074007,致新凱基37購01
074008,勤誠凱基37購06
074009,臺股指凱基3A購28
07400T,台灣50凱基39售10
074010,臺股指凱基3A購29
074011,台灣50兆豐41購01
074012,士電兆豐39購01
074013,鴻海兆豐3C購01
074014,華碩兆豐39購01
074015,建準兆豐39購01
074016,欣興兆豐41購01
074017,健策兆豐3A購01
074018,虹堡兆豐39購01
074019,亞翔兆豐39購01
07401T,日本2X凱基3B售02
074020,矽力兆豐37購01
074021,華夏元富3A購01
074022,八貫元富3A購01
074023,中興電元富3A購01
074024,亞力元富3A購01
074025,華城元富39購02
074026,劍麟元富3A購01
074027,聯電元富37購02
074028,聯電元富37購03
074029,金寶元富37購01
07402T,鴻海凱基42售02
074030,楠梓電元富3A購01
074031,佳世達元富37購01
074032,鴻準元富3A購01
074033,大同元富37購01
074034,台光電元富37購01
074035,長榮元富38購02
074036,亞航元富3A購01
074037,偉訓元富3A購01
074038,日電貿元富3A購01
074039,聯鈞元富3A購01
07403T,鴻海凱基42售03
074040,聯鈞元富41購01
074041,健策元富37購01
074042,健策元富3A購01
074043,神達元富37購02
074044,神達元富51購01
074045,乙盛元富3A購01
074046,帆宣元富3A購01
074047,矽力元富37購03
074048,晶心科元富3A購01
074049,致新元富37購01
07404T,台積電凱基42售06
074050,潤泰新元富3A購01
074051,中興電統一41購01
074052,華紙統一41購01
074053,上銀統一41購01
074054,仁寶統一41購02
074055,廣宇統一41購01
074056,廣宇統一41購02
074057,宏碁統一3B購02
074058,宏碁統一41購03
074059,宏碁統一41購04
07405T,台積電凱基42售07
074060,宏碁統一43購01
074061,英業達統一41購03
074062,華碩統一3B購03
074063,華碩統一41購02
074064,友達統一41購02
074065,聯發科統一47購01
074066,一詮統一43購01
074067,健和興統一41購01
074068,嘉晶統一41購01
074069,玉晶光統一41購01
07406T,長榮凱基3B售04
074070,群創統一41購02
074071,神達統一3C購01
074072,三福化統一41購01
074073,龍德船統一41購01
074074,龍德船統一43購01
074075,威鋒電統一41購01
074076,視陽統一41購01
074077,潤泰新統一41購01
074078,香港2X群益3B購01
074079,A50正2群益43購01
07407T,長榮凱基3B售05
074080,FBNQ2X群益37購02
074081,華城群益37購05
074082,華城群益37購06
074083,川湖群益38購03
074084,華通群益39購06
074085,華泰群益37購03
074086,精英群益37購01
074087,精英群益38購02
074088,華邦電群益38購03
074089,智邦群益37購05
07408T,奇鋐凱基3C售02
074090,佳世達群益37購01
074091,佳世達群益37購02
074092,佳世達群益37購03
074093,佳世達群益41購01
074094,宏碁群益37購04
074095,宏碁群益37購05
074096,敬鵬群益37購04
074097,英業達群益37購06
074098,華碩群益3A購01
074099,建準群益37購02
07409T,奇鋐凱基3C售03
074100,建準群益39購01
074101,偉詮電群益37購01
074102,聯發科群益41購04
074103,宏達電群益37購03
074104,裕民群益37購01
074105,中航群益37購01
074106,晶豪科群益41購01
074107,大立光群益37購11
074108,奇鋐群益37購07
074109,聯詠群益37購03
07410T,玉晶光凱基39售06
074110,智原群益37購07
074111,緯創群益37購13
074112,嘉澤群益41購01
074113,神達群益37購02
074114,正文群益37購02
074115,康舒群益38購01
074116,矽力群益37購06
074117,矽力群益37購07
074118,矽力群益37購08
074119,矽力群益37購09
07411T,上証2X國票3A售05
074120,訊芯群益39購01
074121,威鋒電群益3A購01
074122,台灣50元大38購07
074123,元債2X元大38購05
074124,元債2X元大39購04
074125,美債2X元大37購04
074126,美債2X元大3B購03
074127,SP黃豆元大37購01
074128,中高息元大39購01
074129,華城元大37購08
07412T,S&P正2國票42售01
074130,華城元大37購09
074131,華城元大37購10
074132,勤美元大37購01
074133,聯電元大37購04
074134,聯電元大38購03
074135,聯電元大39購02
074136,華通元大37購07
074137,中環元大37購01
074138,仁寶元大37購04
074139,仁寶元大37購05
07413T,A50正2國票3A售02
074140,仁寶元大37購06
074141,華邦電元大37購13
074142,華邦電元大37購14
074143,華邦電元大37購15
074144,宏碁元大37購13
074145,宏碁元大37購14
074146,宏碁元大37購15
074147,宏碁元大37購16
074148,宏碁元大37購17
074149,英業達元大37購13
07414T,SGBR2X國票3A售01
074150,英業達元大37購14
074151,英業達元大37購15
074152,友達元大37購02
074153,興勤元大37購01
074154,強茂元大37購01
074155,宏達電元大38購02
074156,長榮元大37購21
074157,長榮元大37購22
074158,長榮元大37購23
074159,華航元大37購07
07415T,群高息國票39售02
074160,王品元大37購03
074161,晶豪科元大37購04
074162,大立光元大37購09
074163,大立光元大37購10
074164,大立光元大39購05
074165,神達元大37購01
074166,神達元大37購02
074167,神達元大39購02
074168,和碩元大37購03
074169,瀚宇博元大37購01
07416T,群高息國票3A售02
074170,帆宣元大37購01
074171,力成元大37購02
074172,康舒元大38購01
074173,啟碁元大37購06
074174,啟碁元大38購03
074175,晶碩元大37購01
074176,穎崴元大37購02
074177,緯穎元大37購08
074178,視陽元大37購01
074179,勤誠元大37購06
07417T,京鼎國票3A售03
074180,信錦第一38購01
074181,鉅祥第一38購01
074182,信錦國票38購01
074183,光罩國票38購01
074185,台積電第一35購01
074186,華邦電國票38購01
074187,佳世達國票38購01
074188,菱生國票38購01
074189,益航國票38購01
07418T,神達國票39售03
074190,陽明國票37購06
074191,陽明國票38購03
074192,陽明國票39購01
074194,神基國票38購01
074195,耀登國票38購01
074196,海華國票39購01
074197,永崴控國票38購01
074198,工信國票39購01
074199,矽力國票38購01
07419T,神達國票3A售03
074200,來頡國票39購01
074201,南電國票38購01
074202,巨大國票38購01
074203,信錦中信37購01
074204,精元中信37購01
074205,美律中信37購01
074206,陽明中信37購03
074207,中航中信37購01
074208,零壹中信37購01
074209,華晶科中信37購01
07420T,矽創國票3A售03
074210,新日興中信37購01
074211,嘉基中信37購01
074212,采鈺中信37購01
074213,達方中信37購01
074214,中砂康和37購01
074215,群創康和37購01
074217,愛普康和37購01
074218,榮運台新37購01
074219,聯發科凱基35購01
07421T,高力國票3C售02
074220,新日興台新37購01
074221,台勝科台新37購01
074222,長榮凱基35購01
074223,長榮凱基35購02
074224,信錦統一3B購01
074225,信錦統一41購01
074226,信錦統一41購02
074227,佳世達統一3C購01
074228,精元統一41購01
074229,立隆電統一41購01
07422T,高力國票43售02
074230,鉅祥統一3B購01
074231,鉅祥統一41購01
074232,一詮統一41購01
074233,陽明統一3C購04
074234,中航統一41購01
074235,華晶科統一3B購01
074236,華晶科統一41購01
074237,華晶科統一41購02
074238,華晶科統一41購03
074239,新日興統一3B購01
07423T,臺股指國票3A售04
074240,新日興統一41購01
074241,玉晶光統一3C購05
074242,辛耘統一41購01
074243,承業醫統一41購01
074244,佳必琪統一41購01
074245,愛普統一44購01
074246,嘉基統一41購01
074247,采鈺統一3B購01
074248,采鈺統一3C購01
074249,采鈺統一41購01
07424T,大亞群益39售04
074250,采鈺統一43購01
074251,鑽石統一3B購01
074252,鑽石統一41購01
074253,泰銘統一41購01
074254,滬深2X凱基37購06
074255,滬深2X凱基37購07
074256,香港2X凱基3B購01
074257,儲能凱基39購01
074258,八貫凱基37購01
074259,中砂凱基37購03
07425T,台光電群益39售04
07425U,台灣50中信34售01
074260,信錦凱基37購01
074261,華電凱基37購01
074262,宏泰凱基37購01
074263,寶齡凱基37購01
074264,潤隆凱基37購01
074265,美亞凱基37購01
074266,楠梓電凱基37購01
074267,菱生凱基37購01
074268,佳能凱基37購01
074269,凱美凱基37購01
07426T,奇鋐群益39售06
074270,精元凱基37購01
074271,精元凱基39購01
074272,志聖凱基37購01
074273,志聖凱基37購02
074274,立隆電凱基37購01
074275,鉅祥凱基37購01
074276,鉅祥凱基37購02
074277,揚博凱基37購01
074278,長榮凱基37購15
074279,榮運凱基37購01
07427T,台灣50元富39售20
074280,陽明凱基38購04
074281,陽明凱基38購05
074282,陽明凱基39購02
074283,陽明凱基41購01
074284,中航凱基37購01
074285,長榮航凱基38購04
074286,夏都凱基37購01
074287,雲品凱基37購01
074288,晟銘電凱基37購01
074289,零壹凱基37購01
07428T,台光電元富39售03
074290,偉訓凱基37購01
074291,華晶科凱基37購01
074292,昇貿凱基37購01
074293,新日興凱基37購01
074294,聯鈞凱基37購01
074295,揚明光凱基37購01
074296,晶相光凱基37購01
074297,台勝科凱基38購01
074298,辛耘凱基37購05
074299,海華凱基37購01
07429T,南亞科元富39售03
074300,海華凱基39購01
074301,上緯控凱基37購01
074302,永崴控凱基37購01
074303,承業醫凱基37購01
074304,康普凱基37購01
074305,南寶凱基37購01
074306,工信凱基37購01
074307,工信凱基37購02
074308,四維航凱基37購01
074309,佳必琪凱基37購01
07430T,美律元富39售01
074310,瑞祺凱基37購01
074311,鼎基凱基37購01
074312,伊雲谷凱基37購01
074313,伊雲谷凱基39購01
074314,嘉基凱基39購01
074315,力智凱基38購01
074316,采鈺凱基37購01
074317,來頡凱基37購01
074318,來頡凱基39購01
074319,鑽石凱基37購01
07431T,可成元富39售04
074320,昇陽半凱基37購01
074321,台虹凱基37購01
074322,達方凱基37購01
074323,巨大凱基37購01
074324,泰銘凱基37購01
074325,台灣50元大38購10
074326,S&P正2元大39購01
074327,南亞元大37購01
074328,信錦元大37購01
074329,華電元大37購01
07432T,長榮元富3C售04
074330,中化元大37購01
074331,潤隆元大37購01
074332,美亞元大37購01
074333,宇隆元大37購01
074334,華通元大38購05
074335,菱生元大37購01
074336,佳能元大37購01
074337,毅嘉元大38購01
074338,美律元大37購01
074339,美律元大37購02
07433T,神達元富39售05
074340,美律元大37購03
074341,志聖元大37購01
074342,志聖元大37購02
074343,志聖元大37購03
074344,榮運元大37購01
074345,榮運元大37購02
074346,陽明元大37購06
074347,陽明元大37購07
074348,陽明元大37購08
074349,聯發科凱基35購02
07434T,FBNQ2X元大39售03
074350,夏都元大37購01
074351,旺旺保元大37購01
074352,晶豪科元大38購01
074353,耀登元大37購01
074354,新日興元大37購01
074355,新日興元大37購02
074356,新日興元大37購03
074357,新日興元大39購01
074358,玉晶光元大38購02
074359,晶相光元大37購01
07435T,FBNQ2X元大3B售03
074360,台勝科元大37購01
074361,台勝科元大37購02
074362,台勝科元大37購03
074363,台勝科元大37購04
074364,海華元大37購01
074365,永崴控元大37購01
074366,南寶元大37購01
074367,遠傳元大37購01
074368,訊連元大37購01
074369,松翰元大37購01
07436T,道瓊銀元大39售02
074370,工信元大37購01
074371,工信元大37購02
074372,工信元大37購03
074373,工信元大38購01
074374,工信元大3A購01
074375,上海銀元大37購01
074376,瑞祺元大37購01
074377,愛普元大37購02
074378,愛普元大37購03
074379,愛普元大39購05
07437T,台光電元大39售13
074380,采鈺元大37購01
074381,采鈺元大37購02
074382,采鈺元大37購03
074383,采鈺元大39購01
074384,來頡元大37購01
074385,來頡元大37購02
074386,來頡元大37購03
074387,來頡元大37購04
074388,來頡元大3A購01
074389,鑽石元大37購01
07438T,台光電元大39售14
074390,台虹元大37購01
074391,華東元大37購01
074392,達方元大37購01
074393,宇瞻元大37購01
074394,巨大元大37購01
074395,巨大元大37購02
074396,巨大元大39購01
074397,南亞永豐39購01
074398,華城永豐38購05
074399,中砂永豐39購01
07439T,神基元大39售11
074400,信錦永豐39購01
074401,潤隆永豐38購01
074402,精元永豐38購01
074403,美律永豐38購01
074404,立隆電永豐38購01
074405,鉅祥永豐3A購01
074406,鉅祥永豐3B購01
074407,長榮永豐38購04
074408,榮運永豐3A購01
074409,華航永豐38購01
07440T,台灣50中信39售03
074410,中航永豐39購01
074411,中航永豐3A購01
074412,長榮航永豐39購02
074413,台積電統一35購01
074414,零壹永豐39購01
074415,華晶科永豐37購01
074416,新日興永豐37購01
074417,新日興永豐39購01
074418,承業醫永豐39購01
074419,南寶永豐38購01
07441T,鴻海中信39售08
074420,虹堡永豐38購01
074421,佳必琪永豐38購01
074422,愛普永豐38購01
074423,愛普永豐39購01
074424,愛普永豐3A購01
074425,研揚永豐38購01
074426,嘉基永豐38購01
074427,采鈺永豐37購03
074428,采鈺永豐39購01
074429,鑽石永豐38購01
07442T,臺股指中信39售20
074430,台虹永豐3A購01
074431,達方永豐38購01
074432,勤誠永豐37購03
074433,高力永豐37購02
074434,泰銘永豐37購01
074435,台積電法興37購01
074436,旺宏法興37購01
074437,華邦電法興37購01
074438,宏碁法興37購01
074439,台光電法興37購01
07443T,台灣50富邦43售04
074440,南亞科法興37購01
074441,長榮法興37購01
074442,陽明法興37購01
074443,長榮航法興37購01
074444,大立光法興37購01
074445,聯詠法興37購01
074446,群創法興37購01
074447,啟碁法興37購01
074448,愛普法興37購01
074449,元債2X元富41購01
07444T,臺股指富邦3A售11
074450,士電元富37購01
074451,信錦元富37購01
074452,華電元富37購01
074453,美亞元富37購01
074454,光寶科元富3A購01
074455,佳世達元富37購02
074456,佳世達元富3A購01
074457,佳世達元富41購01
074458,佳能元富37購01
074459,技嘉元富37購01
07445T,台灣50凱基43售02
074460,技嘉元富37購02
074461,技嘉元富3A購02
074462,美律元富3A購01
074463,志聖元富37購01
074464,一詮元富37購02
074465,一詮元富3A購01
074466,長榮元富38購03
074467,陽明元富37購01
074468,陽明元富37購02
074469,陽明元富37購03
07446T,長榮凱基42售02
074470,陽明元富3A購01
074471,旺旺保元富37購01
074472,三商壽元富37購01
074473,長榮元富35購01
074474,智原元富3A購01
074475,緯創元富37購01
074476,緯創元富37購02
074477,新日興元富37購01
074478,台勝科元富37購01
074479,海華元富37購01
07447T,長榮凱基42售03
074480,永崴控元富37購01
074481,南寶元富37購01
074482,亞翔元富3A購02
074483,愛普元富37購01
074484,晶心科元富37購01
074485,威鋒電元富3A購01
074486,采鈺元富37購01
074487,采鈺元富3A購01
074488,來頡元富37購01
074489,來頡元富37購02
07448T,長榮凱基42售04
074490,鑽石元富37購01
074491,台虹元富37購01
074492,台虹元富37購02
074493,台虹元富37購03
074494,達方元富37購01
074495,福興元富37購01
074496,福興元富3A購01
074497,華城富邦38購03
074498,陽明富邦37購02
074499,陽明富邦38購02
07449T,群高息群益39售07
074500,中航富邦38購01
074501,佳必琪富邦39購01
074502,愛普富邦41購01
074503,嘉基富邦38購01
074504,中興電群益37購09
074505,中興電群益39購01
074506,華城群益37購07
074507,華電群益37購01
074508,中化群益37購01
074509,華通群益37購02
07450T,群高息群益39售08
074510,華邦電群益39購01
074511,宏碁群益37購07
074512,菱生群益37購01
074513,菱生群益37購02
074514,佳能群益37購01
074515,技嘉群益37購05
074516,微星群益37購01
074517,瑞昱群益37購02
074518,友達群益3B購02
074519,建準群益38購02
07451T,群高息群益39售09
074520,美律群益37購01
074521,一詮群益3B購01
074522,長榮群益38購08
074523,榮運群益37購01
074524,榮運群益39購01
074525,陽明群益38購03
074526,華航群益37購02
074527,華航群益39購02
074528,華航群益41購01
074529,萬海群益37購03
07452T,威盛群益39售07
074530,大立光群益41購01
074531,台勝科群益37購01
074532,海華群益37購01
074533,神達群益37購03
074534,永崴控群益37購01
074535,材料群益37購07
074536,遠傳群益37購01
074537,訊連群益37購01
074538,工信群益37購01
074539,工信群益41購01
07453T,上銀元富39售02
074540,愛普群益37購03
074541,愛普群益38購04
074542,愛普群益39購01
074543,愛普群益3A購01
074544,愛普群益3A購02
074545,威鋒電群益39購01
074546,采鈺群益37購01
074547,采鈺群益37購02
074548,來頡群益37購01
074549,華東群益37購01
07454T,亞翔元富39售02
074550,勤誠群益37購04
074551,巨大群益38購01
074552,潤泰新群益39購01
074553,宏碁第一3B購01
074554,佳世達中信37購01
074555,緯創中信37購05
074556,聯電兆豐41購01
074557,長榮航兆豐3A購01
074558,元黃金永豐37購01
074559,中砂永豐39購02
07455T,緯穎元富39售10
074560,三陽永豐38購01
074561,台積電永豐39購05
074562,台積電永豐3A購03
074563,宏碁永豐38購05
074564,技嘉永豐39購04
074565,陽明永豐37購02
074566,陽明永豐37購03
074567,大立光永豐37購03
074568,聯發科統一35購01
074569,大立光永豐38購04
07456T,台灣50元大3C售04
07456U,聯發科統一34售04
074570,智原永豐3A購02
074571,緯創永豐38購01
074572,華孚永豐38購01
074573,威鋒電永豐38購02
074574,巨大永豐39購01
074575,臺股指永豐37購02
074576,南亞凱基37購01
074577,聚陽凱基37購02
074578,中興電凱基38購04
074579,華新凱基38購04
07457T,台灣50元大3C售05
074580,宏泰凱基37購02
074581,中化凱基37購01
074582,美時凱基37購09
074583,川湖凱基37購07
074584,宇隆凱基37購01
074585,光寶科凱基37購05
074586,華通凱基38購02
074587,仁寶凱基37購05
074588,華邦電凱基38購05
074589,宏碁凱基37購06
07458T,台灣50元大3C售06
07458U,台灣50凱基36售01
074590,英業達凱基3B購02
074591,技嘉凱基37購13
074592,友達凱基39購02
074593,建準凱基3A購02
074594,美律凱基37購01
074595,美律凱基37購02
074596,鉅祥凱基3A購01
074597,一詮凱基39購01
074598,長榮凱基37購16
074599,陽明凱基3B購02
07459T,日本2X元大3C售02
074600,陽明凱基44購01
074601,華航凱基38購01
074602,長榮航凱基37購05
074603,旺旺保凱基37購01
074604,大立光凱基38購10
074605,鴻海統一35購01
074606,晟銘電凱基37購02
074607,奇鋐凱基37購09
074608,智原凱基38購10
074609,智原凱基38購11
07460T,鴻海元大39售10
07460U,台積電凱基3C售05
074610,耀登凱基37購01
074611,緯創凱基3A購05
074612,昇貿凱基37購02
074613,新日興凱基39購01
074614,揚明光凱基38購01
074615,台勝科凱基37購01
074616,上緯控凱基37購02
074617,遠傳凱基37購01
074618,訊連凱基37購01
074619,松翰凱基37購01
07461T,群光元大39售15
074620,工信凱基3A購01
074621,亞翔凱基38購03
074622,矽力凱基39購03
074623,愛普凱基39購03
074624,緯穎凱基39購04
074625,力智凱基38購02
074626,威鋒電凱基37購02
074627,采鈺凱基37購02
074628,采鈺凱基39購01
074629,來頡凱基37購02
07462T,奇鋐元大39售16
074630,華東凱基37購01
074631,宇瞻凱基37購01
074632,巨大凱基39購01
074633,信錦統一41購03
074634,信錦統一43購01
074635,信錦統一43購02
074636,川湖統一3C購06
074637,台積電統一41購03
074638,友達統一3C購01
074639,陽明統一3C購05
07463T,奇鋐元大39售17
074640,華航統一3C購03
074641,長榮航統一3C購05
074642,長榮航統一3C購06
074643,長榮航統一41購02
074644,富邦金統一3C購01
074645,華晶科統一47購01
074646,新日興統一3C購01
074647,承業醫統一47購01
074648,佳必琪統一43購01
074649,佳必琪統一43購02
07464T,奇鋐元大39售18
074650,嘉基統一3B購01
074651,嘉基統一43購01
074652,威鋒電統一41購02
074653,采鈺統一41購02
074654,鑽石統一41購02
074655,富鼎統一41購01
074656,上証2X元富37購02
074657,上証2X元富3A購01
074658,美指2X元富39購01
074659,美債2X元富3C購04
07465T,金融類元大3A售02
074660,川湖元富3A購01
074661,華航元富41購01
074662,中航元富37購01
074663,奇鋐元富3A購01
074664,智原元富37購06
074665,玉晶光元富37購02
074666,辛耘元富37購01
074667,愛普元富37購03
074668,威鋒電元富37購01
074669,南電元富3A購01
07466T,嘉澤中信39售02
074670,道瓊反國票3A購01
074671,南亞國票38購01
074672,中興電國票38購01
074673,華電國票38購01
074674,三陽國票38購01
074675,聯電國票37購03
074676,聯電國票38購02
074677,聯電國票39購01
074678,聯電國票3A購01
074679,仁寶國票38購01
07467T,東元台新39售02
07467U,臺股指凱基34售06
074680,佳能國票38購01
074681,台光電國票38購01
074682,建準國票38購01
074683,美律國票38購01
074684,志聖國票38購01
074685,長榮國票38購03
074686,陽明國票39購02
074687,陽明國票3A購02
074688,陽明國票3B購01
074689,欣興國票38購01
07468T,台灣50凱基3C售03
07468U,臺股指凱基36售02
074690,緯創國票38購01
074691,新日興國票39購01
074692,台勝科國票38購01
074693,敦泰國票38購02
074694,神達國票38購01
074695,神達國票39購02
074696,神達國票3A購01
074697,神達國票3B購01
074698,啟碁國票38購01
074699,士電富邦39購01
07469T,台灣50凱基43售03
074700,佳世達富邦38購01
074701,長榮富邦3C購02
074702,新日興富邦39購01
